,day,year,DIN,Temp,po4,sio4,Date,month
1926,100,2016,6.340838122,8.564641769,0.179331519,3.191296888,4/9/2016,4
1927,101,2016,6.252601405,8.654471836,0.1761739,3.146700521,4/10/2016,4
1928,102,2016,6.165002969,8.745647582,0.173089571,3.102482949,4/11/2016,4
1929,103,2016,6.07805195,8.838116928,0.170079075,3.058649346,4/12/2016,4
1930,104,2016,5.991757485,8.931827188,0.167142956,3.015204883,4/13/2016,4
1931,105,2016,5.90612871,9.026725523,0.164281756,2.97215473,4/14/2016,4
1932,106,2016,5.821174761,9.122759098,0.161496021,2.92950406,4/15/2016,4
1933,107,2016,5.73690468,9.219875211,0.158786266,2.887258,4/16/2016,4
1934,108,2016,5.653327132,9.318021705,0.156152896,2.845421499,4/17/2016,4
1935,109,2016,5.570450687,9.417146829,0.153596261,2.803999416,4/18/2016,4
1936,110,2016,5.488283903,9.51720024,0.151116599,2.762996422,4/19/2016,4
1937,111,2016,5.406835339,9.618133195,0.148714117,2.722417142,4/20/2016,4
1938,112,2016,5.32611355,9.719897284,0.146389026,2.682266201,4/21/2016,4
1939,113,2016,5.246127094,9.822444096,0.144141534,2.642548224,4/22/2016,4
1940,114,2016,5.166884526,9.925725783,0.141971822,2.603267785,4/23/2016,4
1941,115,2016,5.088394388,10.02969675,0.139879955,2.56442925,4/24/2016,4
1942,116,2016,5.010665223,10.13431196,0.137865968,2.526036932,4/25/2016,4
1943,117,2016,4.933705571,10.23952637,0.135929896,2.488095145,4/26/2016,4
1944,118,2016,4.857523973,10.34529496,0.134071776,2.450608205,4/27/2016,4
1945,119,2016,4.782128971,10.45157269,0.132291643,2.413580425,4/28/2016,4
1946,120,2016,4.707528979,10.55831536,0.130589504,2.377016062,4/29/2016,4
1947,121,2016,4.633731903,10.66548207,0.128965247,2.340919144,4/30/2016,4
1948,122,2016,4.56074552,10.77303279,0.127418733,2.305293642,5/1/2016,5
1949,123,2016,4.488577611,10.88092744,0.12594982,2.270143527,5/2/2016,5
1950,124,2016,4.417235954,10.98912599,0.124558369,2.235472769,5/3/2016,5
1951,125,2016,4.346728328,11.09758838,0.123244239,2.201285339,5/4/2016,5
1952,126,2016,4.277062512,11.20627554,0.12200729,2.167585209,5/5/2016,5
1953,127,2016,4.208246283,11.31515242,0.12084738,2.134376348,5/6/2016,5
1954,128,2016,4.140287422,11.42418494,0.119764371,2.101662728,5/7/2016,5
1955,129,2016,4.073193707,11.53333902,0.118758121,2.06944832,5/8/2016,5
1956,130,2016,4.006972917,11.64258059,0.11782849,2.037737094,5/9/2016,5
1957,131,2016,3.94163283,11.75187558,0.116975338,2.006533021,5/10/2016,5
1958,132,2016,3.877181226,11.86118992,0.116198524,1.975840072,5/11/2016,5
1959,133,2016,3.813625882,11.97048954,0.115497908,1.945662217,5/12/2016,5
1960,134,2016,3.750974579,12.07974035,0.114873349,1.916003428,5/13/2016,5
1961,135,2016,3.689235095,12.18890829,0.114324707,1.886867676,5/14/2016,5
1962,136,2016,3.628415208,12.29795929,0.113851843,1.85825893,5/15/2016,5
1963,137,2016,3.568522697,12.40685927,0.113454614,1.830181163,5/16/2016,5
1964,138,2016,3.509565342,12.51557415,0.113132881,1.802638344,5/17/2016,5
1965,139,2016,3.451550761,12.62407089,0.112886477,1.775634375,5/18/2016,5
1966,140,2016,3.394485938,12.73232048,0.112715122,1.749172878,5/19/2016,5
1967,141,2016,3.338377694,12.84029491,0.112618514,1.723257406,5/20/2016,5
1968,142,2016,3.283232853,12.94796621,0.112596345,1.697891511,5/21/2016,5
1969,143,2016,3.229058238,13.05530639,0.112648313,1.673078747,5/22/2016,5
1970,144,2016,3.175860507,13.16228835,0.112774084,1.648822593,5/23/2016,5
1971,145,2016,3.123645655,13.26888864,0.112973224,1.625126243,5/24/2016,5
1972,146,2016,3.072419514,13.3750847,0.113245271,1.601992816,5/25/2016,5
1973,147,2016,3.022187746,13.48085479,0.113589736,1.579425362,5/26/2016,5
1974,148,2016,2.972955168,13.58618121,0.114006008,1.55742656,5/27/2016,5
1975,149,2016,2.924725751,13.69105021,0.114493346,1.535998724,5/28/2016,5
1976,150,2016,2.877503297,13.79544881,0.115050989,1.515144094,5/29/2016,5
1977,151,2016,2.831291607,13.89936402,0.115678173,1.494864911,5/30/2016,5
1978,152,2016,2.786094481,14.00278288,0.116374134,1.475163413,5/31/2016,5
1979,153,2016,2.74191572,14.1056924,0.117138108,1.456041842,6/1/2016,6
1980,154,2016,2.698759126,14.2080796,0.117969334,1.437502436,6/2/2016,6
1981,155,2016,2.6566285,14.3099315,0.118867046,1.419547436,6/3/2016,6
1982,156,2016,2.615527643,14.41123514,0.119830483,1.402179081,6/4/2016,6
1983,157,2016,2.575460356,14.51197752,0.12085888,1.385399612,6/5/2016,6
1984,158,2016,2.53643044,14.61214568,0.121951474,1.369211269,6/6/2016,6
1985,159,2016,2.498441696,14.71172694,0.123107502,1.353616291,6/7/2016,6
1986,160,2016,2.461497925,14.81070993,0.1243262,1.338616918,6/8/2016,6
1987,161,2016,2.425602928,14.90908357,0.125606805,1.32421539,6/9/2016,6
1988,162,2016,2.390760507,15.0068368,0.126948554,1.310413948,6/10/2016,6
1989,163,2016,2.356974461,15.10395853,0.128350683,1.297214831,6/11/2016,6
1990,164,2016,2.324248594,15.2004377,0.12981243,1.284620279,6/12/2016,6
1991,165,2016,2.292586704,15.29626323,0.131333029,1.272632532,6/13/2016,6
1992,166,2016,2.261992595,15.39142407,0.132911719,1.261253829,6/14/2016,6
1993,167,2016,2.232469882,15.48590907,0.134547719,1.250486333,6/15/2016,6
1994,168,2016,2.204021445,15.57970692,0.136240179,1.240331889,6/16/2016,6
1995,169,2016,2.176649981,15.67280621,0.137988234,1.230792266,6/17/2016,6
1996,170,2016,2.150358186,15.76519557,0.139791017,1.221869231,6/18/2016,6
1997,171,2016,2.125148756,15.8568636,0.141647661,1.213564552,6/19/2016,6
1998,172,2016,2.101024387,15.94779866,0.143557286,1.205879918,6/20/2016,6
1999,173,2016,2.077987587,16.03798773,0.145518938,1.198816619,6/21/2016,6
2000,174,2016,2.056040118,16.12741631,0.147531592,1.192375549,6/22/2016,6
2001,175,2016,2.035183552,16.21606963,0.149594208,1.186557522,6/23/2016,6
2002,176,2016,2.015419276,16.30393249,0.151705735,1.181363271,6/24/2016,6
2003,177,2016,1.996747921,16.39098803,0.15386507,1.176793211,6/25/2016,6
2004,178,2016,1.979169931,16.47721901,0.156071098,1.172847676,6/26/2016,6
2005,179,2016,1.962685751,16.56260819,0.158322705,1.169527001,6/27/2016,6
2006,180,2016,1.947295823,16.64713831,0.160618775,1.16683152,6/28/2016,6
2007,181,2016,1.933000592,16.73079213,0.162958194,1.164761567,6/29/2016,6
2008,182,2016,1.919800501,16.8135524,0.165339846,1.163317477,6/30/2016,6
2009,183,2016,1.907695995,16.89540126,0.167762616,1.162499584,7/1/2016,7
2010,184,2016,1.896687517,16.97631851,0.17022539,1.162308222,7/2/2016,7
2011,185,2016,1.886775512,17.05628332,0.172727053,1.162743726,7/3/2016,7
2012,186,2016,1.877960422,17.13527486,0.17526649,1.163806431,7/4/2016,7
2013,187,2016,1.870242692,17.21327234,0.177842585,1.16549667,7/5/2016,7
2014,188,2016,1.863622766,17.29025491,0.180454225,1.167814778,7/6/2016,7
2015,189,2016,1.858101087,17.36620177,0.183100293,1.170761089,7/7/2016,7
2016,190,2016,1.8536781,17.4410921,0.185779675,1.174335938,7/8/2016,7
2017,191,2016,1.850354248,17.51490508,0.188491256,1.178539659,7/9/2016,7
2018,192,2016,1.848129975,17.58761989,0.191233922,1.183372587,7/10/2016,7
2019,193,2016,1.847005726,17.65921571,0.194006556,1.188835055,7/11/2016,7
2020,194,2016,1.846981943,17.72967173,0.196808045,1.194927399,7/12/2016,7
2021,195,2016,1.848059071,17.79896712,0.199637273,1.201649952,7/13/2016,7
2022,196,2016,1.850237553,17.86708107,0.202493125,1.209003049,7/14/2016,7
2023,197,2016,1.853517833,17.93399212,0.205374487,1.216987025,7/15/2016,7
2024,198,2016,1.857900356,17.99967627,0.208280243,1.225602213,7/16/2016,7
2025,199,2016,1.863385565,18.06410888,0.211209279,1.234848949,7/17/2016,7
2026,200,2016,1.8699739,18.12726474,0.214160479,1.244727486,7/18/2016,7
2027,201,2016,1.877665785,18.18911631,0.217132733,1.255237758,7/19/2016,7
2028,202,2016,1.886461638,18.24963546,0.220124927,1.266379619,7/20/2016,7
2029,203,2016,1.896361879,18.30879406,0.223135949,1.278152923,7/21/2016,7
2030,204,2016,1.907366928,18.36656353,0.226164689,1.290557524,7/22/2016,7
2031,205,2016,1.919477013,18.42291296,0.229210037,1.303593196,7/23/2016,7
2032,206,2016,1.932691402,18.4778088,0.2322709,1.317259314,7/24/2016,7
2033,207,2016,1.947008406,18.53121551,0.235346204,1.331554859,7/25/2016,7
2034,208,2016,1.962425954,18.58309678,0.238434884,1.34647865,7/26/2016,7
2035,209,2016,1.978941209,18.63341506,0.241535891,1.36202919,7/27/2016,7
2036,210,2016,1.996551141,18.68213245,0.244648184,1.378204903,7/28/2016,7
2037,211,2016,2.015252724,18.72921107,0.247770719,1.395004213,7/29/2016,7
2038,212,2016,2.035042929,18.77461303,0.250902456,1.412425544,7/30/2016,7
2039,213,2016,2.055918726,18.81830045,0.25404235,1.430467319,7/31/2016,7
2040,214,2016,2.077877089,18.86023542,0.25718936,1.449127963,8/1/2016,8
2041,215,2016,2.100914988,18.90038009,0.260342443,1.4684059,8/2/2016,8
2042,216,2016,2.125029395,18.93869667,0.263500557,1.488299553,8/3/2016,8
2043,217,2016,2.150217283,18.97514751,0.266662659,1.508807347,8/4/2016,8
2044,218,2016,2.176475622,19.00969547,0.269827707,1.529927705,8/5/2016,8
2045,219,2016,2.203801385,19.04230356,0.272994658,1.551659051,8/6/2016,8
2046,220,2016,2.232191542,19.07293479,0.276162471,1.573999809,8/7/2016,8
2047,221,2016,2.261643067,19.10155213,0.279330101,1.596948404,8/8/2016,8
2048,222,2016,2.29215293,19.12811861,0.282496508,1.620503258,8/9/2016,8
2049,223,2016,2.323718103,19.15259721,0.285660648,1.644662796,8/10/2016,8
2050,224,2016,2.356335557,19.17495093,0.288821479,1.669425442,8/11/2016,8
2051,225,2016,2.390002266,19.19514277,0.291977959,1.69478962,8/12/2016,8
2052,226,2016,2.424715199,19.21313573,0.295129045,1.720753754,8/13/2016,8
2053,227,2016,2.460471329,19.22889282,0.298273695,1.747316267,8/14/2016,8
2054,228,2016,2.497267628,19.24237702,0.301410866,1.774475583,8/15/2016,8
2055,229,2016,2.535101063,19.25355215,0.30453953,1.802230052,8/16/2016,8
2056,230,2016,2.573968588,19.26238526,0.307658715,1.830577726,8/17/2016,8
2057,231,2016,2.613866968,19.26884511,0.310767479,1.859516507,8/18/2016,8
2058,232,2016,2.654792243,19.27290414,0.313864938,1.889044004,8/19/2016,8
2059,233,2016,2.696740271,19.27453568,0.316950224,1.91915775,8/20/2016,8
2060,234,2016,2.739706728,19.27371416,0.320022484,1.949855206,8/21/2016,8
2061,235,2016,2.783686572,19.27041821,0.32308093,1.981133543,8/22/2016,8
2062,236,2016,2.828674581,19.26462754,0.326124788,2.012989858,8/23/2016,8
2063,237,2016,2.874665357,19.25632306,0.329153303,2.045421177,8/24/2016,8
2064,238,2016,2.921652788,19.24549043,0.332165784,2.07842424,8/25/2016,8
2065,239,2016,2.969630589,19.23211649,0.33516156,2.111995715,8/26/2016,8
2066,240,2016,3.018592298,19.21618939,0.338139976,2.146132199,8/27/2016,8
2067,241,2016,3.068530752,19.19770248,0.341100447,2.180830009,8/28/2016,8
2068,242,2016,3.119438613,19.17665175,0.344042426,2.216085322,8/29/2016,8
2069,243,2016,3.171308526,19.15303862,0.346965436,2.251894037,8/30/2016,8
2070,244,2016,3.224133133,19.12686589,0.34986902,2.288251985,8/31/2016,8
2071,245,2016,3.277905076,19.09813632,0.352752719,2.325154994,9/1/2016,9
2072,246,2016,3.332616999,19.06685416,0.355616075,2.362598895,9/2/2016,9
2073,247,2016,3.388261543,19.03302939,0.358458632,2.400579518,9/3/2016,9
2074,248,2016,3.44483135,18.99667492,0.36127993,2.439092693,9/4/2016,9
2075,249,2016,3.502319063,18.9578095,0.364079512,2.47813425,9/5/2016,9
2076,250,2016,3.560717324,18.91645485,0.36685692,2.517700018,9/6/2016,9
2077,251,2016,3.620018775,18.87263859,0.369611697,2.557785829,9/7/2016,9
2078,252,2016,3.68021606,18.82638981,0.372343384,2.598387511,9/8/2016,9
2079,253,2016,3.741301819,18.77773761,0.375051523,2.639500894,9/9/2016,9
2080,254,2016,3.803268695,18.72671109,0.377735657,2.681121809,9/10/2016,9
2081,255,2016,3.866109332,18.67333934,0.380395328,2.723246086,9/11/2016,9
2082,256,2016,3.92981637,18.61765146,0.383030077,2.765869554,9/12/2016,9
2083,257,2016,3.994382452,18.55967655,0.385639448,2.808988043,9/13/2016,9
2084,258,2016,4.059800221,18.49944371,0.388222981,2.852597384,9/14/2016,9
2085,259,2016,4.126062319,18.43698203,0.39078022,2.896693406,9/15/2016,9
2086,260,2016,4.193161388,18.37232061,0.393310706,2.94127194,9/16/2016,9
2087,261,2016,4.26109007,18.30548855,0.395813982,2.986328814,9/17/2016,9
2088,262,2016,4.329841006,18.23651624,0.398289609,3.031859803,9/18/2016,9
2089,263,2016,4.399406821,18.16543928,0.400737235,3.077860452,9/19/2016,9
2090,264,2016,4.469780142,18.09229576,0.403156544,3.124326194,9/20/2016,9
2091,265,2016,4.540953592,18.01712874,0.405547305,3.171252243,9/21/2016,9
2092,266,2016,4.612919796,17.93998246,0.407909309,3.218633757,9/22/2016,9
2093,267,2016,4.685671379,17.86090118,0.410242343,3.266465892,9/23/2016,9
2094,268,2016,4.759200966,17.77992918,0.412546199,3.314743806,9/24/2016,9
2095,269,2016,4.833501048,17.69711171,0.414820685,3.363462607,9/25/2016,9
2096,270,2016,4.908563462,17.61249812,0.417065714,3.412617149,9/26/2016,9
2097,271,2016,4.984379393,17.52613874,0.419281297,3.462202036,9/27/2016,9
2098,272,2016,5.060939895,17.43808391,0.421467469,3.512211825,9/28/2016,9
2099,273,2016,5.1382359,17.34838398,0.423624283,3.562641023,9/29/2016,9
2100,274,2016,5.216257851,17.25708929,0.425751872,3.613483952,9/30/2016,9
2101,275,2016,5.294996066,17.16425018,0.427850389,3.664734887,10/1/2016,10
2102,276,2016,5.374440863,17.069917,0.429919986,3.716388103,10/2/2016,10
2103,277,2016,5.454582562,16.97414008,0.431960818,3.768437875,10/3/2016,10
2104,278,2016,5.53541148,16.87696978,0.433973037,3.820878478,10/4/2016,10
2105,279,2016,5.616917937,16.77845642,0.435956797,3.873704187,10/5/2016,10
2106,280,2016,5.699092252,16.67865036,0.43791225,3.926909278,10/6/2016,10
2107,281,2016,5.781924742,16.57760194,0.439839549,3.980488025,10/7/2016,10
2108,282,2016,5.865405727,16.4753615,0.441738849,4.034434703,10/8/2016,10
2109,283,2016,5.949525526,16.37197938,0.4436103,4.088743587,10/9/2016,10
2110,284,2016,6.034274457,16.26750592,0.445454058,4.143408953,10/10/2016,10
2111,285,2016,6.119642838,16.16199147,0.447270275,4.198425075,10/11/2016,10
2112,286,2016,6.205620989,16.05548637,0.449059103,4.253786229,10/12/2016,10
2113,287,2016,6.292199228,15.94804096,0.450820697,4.309486689,10/13/2016,10
2114,288,2016,6.379367874,15.83970559,0.452555209,4.36552073,10/14/2016,10
2115,289,2016,6.467117245,15.73053039,0.454262792,4.421882628,10/15/2016,10
2116,290,2016,6.555437661,15.62056469,0.4559436,4.478566657,10/16/2016,10
2117,291,2016,6.644319438,15.50985728,0.457597801,4.53556707,10/17/2016,10
2118,292,2016,6.733752889,15.39845524,0.459225628,4.592878025,10/18/2016,10
2119,293,2016,6.823728325,15.28640373,0.460827328,4.650493658,10/19/2016,10
2120,294,2016,6.914236056,15.17374752,0.462403151,4.708408105,10/20/2016,10
2121,295,2016,7.005266394,15.06053137,0.463953345,4.766615501,10/21/2016,10
2122,296,2016,7.096809649,14.94680006,0.465478157,4.825109983,10/22/2016,10
2123,297,2016,7.188856088,14.83259766,0.46697785,4.883885673,10/23/2016,10
2124,298,2016,7.281395798,14.71796545,0.468452741,4.942936641,10/24/2016,10
2125,299,2016,7.374418821,14.60294403,0.469903159,5.002256945,10/25/2016,10
2126,300,2016,7.467915201,14.487574,0.471329437,5.061840642,10/26/2016,10
2127,301,2016,7.561874952,14.37189503,0.472731916,5.121681784,10/27/2016,10
2128,302,2016,7.656287959,14.25594221,0.474111,5.181774396,10/28/2016,10
2129,303,2016,7.75114399,14.13974585,0.475467149,5.242112484,10/29/2016,10
2130,304,2016,7.846432789,14.0233353,0.476800839,5.302690051,10/30/2016,10
2131,305,2016,7.942144101,13.90673994,0.478112541,5.363501098,10/31/2016,10
2132,306,2016,8.038267671,13.78998911,0.479402729,5.424539627,11/1/2016,11
2133,307,2016,8.134793244,13.67311217,0.480671877,5.485799641,11/2/2016,11
2134,308,2016,8.231710564,13.55613848,0.481920457,5.547275142,11/3/2016,11
2135,309,2016,8.329009376,13.4390974,0.483148944,5.608960131,11/4/2016,11
2136,310,2016,8.426679425,13.32201828,0.484357811,5.670848612,11/5/2016,11
2137,311,2016,8.524710456,13.20493049,0.485547531,5.732934585,11/6/2016,11
2138,312,2016,8.623092214,13.08786339,0.486718577,5.795212053,11/7/2016,11
2139,313,2016,8.721814443,12.97084632,0.487871423,5.857675019,11/8/2016,11
2140,314,2016,8.820866889,12.85390865,0.489006543,5.920317484,11/9/2016,11
2141,315,2016,8.920239295,12.73707973,0.490124409,5.98313345,11/10/2016,11
2142,316,2016,9.019921407,12.62038893,0.491225494,6.04611692,11/11/2016,11
2143,317,2016,9.11990297,12.5038656,0.492310273,6.109261895,11/12/2016,11
2144,318,2016,9.220173728,12.38753909,0.493379219,6.172562378,11/13/2016,11
2145,319,2016,9.320723427,12.27143878,0.494432805,6.23601237,11/14/2016,11
2146,320,2016,9.42154181,12.15559401,0.495471504,6.299605875,11/15/2016,11
2147,321,2016,9.522618623,12.04003414,0.49649579,6.363336893,11/16/2016,11
2148,322,2016,9.623943613,11.9247871,0.497506138,6.427199473,11/17/2016,11
2149,323,2016,9.725506634,11.80987372,0.498503029,6.491187889,11/18/2016,11
2150,324,2016,9.827297938,11.69530772,0.49948695,6.555296653,11/19/2016,11
2151,325,2016,9.929307879,11.5811014,0.50045839,6.619520324,11/20/2016,11
2152,326,2016,10.03152681,11.46726709,0.501417834,6.68385352,11/21/2016,11
2153,327,2016,10.1339451,11.35381708,0.502365767,6.748291086,11/22/2016,11
2154,328,2016,10.23655324,11.24076239,0.503302668,6.812827988,11/23/2016,11
2155,329,2016,10.33934244,11.12810748,0.504229008,6.877459511,11/24/2016,11
2156,330,2016,10.44230474,11.01584913,0.505145241,6.942181342,11/25/2016,11
2157,331,2016,10.54543295,10.90397788,0.506051803,7.006989513,11/26/2016,11
2158,332,2016,10.64872001,10.792483,0.506949129,7.071880128,11/27/2016,11
2159,333,2016,10.75215889,10.68135377,0.507837654,7.136849289,11/28/2016,11
2160,334,2016,10.85574253,10.57057948,0.508717813,7.2018931,11/29/2016,11
2161,335,2016,10.95946388,10.4601484,0.509590038,7.267007663,11/30/2016,11
2162,336,2016,11.06331591,10.35004476,0.510454766,7.332189082,12/1/2016,12
2163,337,2016,11.16729157,10.24025179,0.511312431,7.397433458,12/2/2016,12
2164,338,2016,11.2713838,10.13075271,0.512163466,7.462736896,12/3/2016,12
2165,339,2016,11.37558556,10.02153075,0.513008307,7.528095498,12/4/2016,12
2166,340,2016,11.4798898,9.912569123,0.513847388,7.593505366,12/5/2016,12
2167,341,2016,11.58428949,9.803851062,0.514681143,7.658962605,12/6/2016,12
2168,342,2016,11.68877756,9.695359789,0.515510006,7.724463316,12/7/2016,12
2169,343,2016,11.79334698,9.587078528,0.516334413,7.790003603,12/8/2016,12
2170,344,2016,11.89799069,9.478990503,0.517154798,7.855579569,12/9/2016,12
2171,345,2016,12.00270166,9.371078938,0.517971594,7.921187316,12/10/2016,12
2172,346,2016,12.10747282,9.263327059,0.518785237,7.986822948,12/11/2016,12
2173,347,2016,12.21229715,9.155718088,0.519596162,8.052482567,12/12/2016,12
2174,348,2016,12.31716759,9.048235251,0.520404786,8.118162416,12/13/2016,12
2175,349,2016,12.42207713,8.94086178,0.521211471,8.183859299,12/14/2016,12
2176,350,2016,12.52701878,8.833580905,0.522016561,8.249570157,12/15/2016,12
2177,351,2016,12.63198586,8.726376165,0.522820385,8.315292086,12/16/2016,12
2178,352,2016,12.73697313,8.619232322,0.523623202,8.381022799,12/17/2016,12
2179,353,2016,12.84197569,8.512134444,0.524425257,8.446760159,12/18/2016,12
2180,354,2016,12.94698901,8.405068233,0.525226773,8.512502198,12/19/2016,12
2181,355,2016,13.05201012,8.298022678,0.5260279,8.578247622,12/20/2016,12
2182,356,2016,13.15703642,8.190990394,0.526828768,8.643995301,12/21/2016,12
2183,357,2016,13.26206531,8.083964746,0.527629505,8.709744108,12/22/2016,12
2184,358,2016,13.36709464,7.976940204,0.528430221,8.775493103,12/23/2016,12
2185,359,2016,13.47212396,7.869915661,0.529230937,8.841242098,12/24/2016,12
2186,360,2016,13.57715329,7.762891119,0.530031653,8.906991093,12/25/2016,12
2187,361,2016,13.68218262,7.655866576,0.530832368,8.972740088,12/26/2016,12
2188,362,2016,13.78721195,7.548842034,0.531633084,9.038489083,12/27/2016,12
2189,363,2016,13.89224127,7.441817492,0.5324338,9.104238078,12/28/2016,12
2190,364,2016,13.9972706,7.334792949,0.533234516,9.169987073,12/29/2016,12
2191,365,2016,14.10229993,7.227768407,0.534035232,9.235736068,12/30/2016,12
2192,366,2016,14.20732925,7.120743864,0.534835948,9.301485062,12/31/2016,12
2193,1,2017,15.91579612,8.570585721,0.693256409,8.480588108,1/1/2017,1
2194,2,2017,15.80528793,8.533615486,0.687057551,8.422231525,1/2/2017,1
2195,3,2017,15.69477973,8.496645251,0.680858694,8.363874942,1/3/2017,1
2196,4,2017,15.58427154,8.459675015,0.674659836,8.305518358,1/4/2017,1
2197,5,2017,15.47376335,8.42270478,0.668460978,8.247161775,1/5/2017,1
2198,6,2017,15.36325515,8.385734544,0.66226212,8.188805191,1/6/2017,1
2199,7,2017,15.25274696,8.348764309,0.656063262,8.130448608,1/7/2017,1
2200,8,2017,15.14223877,8.311794073,0.649864404,8.072092024,1/8/2017,1
2201,9,2017,15.03173057,8.274823838,0.643665546,8.013735441,1/9/2017,1
2202,10,2017,14.92122238,8.237853603,0.637466688,7.955378858,1/10/2017,1
2203,11,2017,14.81071419,8.200883367,0.63126783,7.897022274,1/11/2017,1
2204,12,2017,14.70020599,8.163913132,0.625068972,7.838665691,1/12/2017,1
2205,13,2017,14.5896978,8.126942896,0.618870114,7.780309107,1/13/2017,1
2206,14,2017,14.47918961,8.089972661,0.612671256,7.721952524,1/14/2017,1
2207,15,2017,14.36868141,8.053002425,0.606472398,7.66359594,1/15/2017,1
2208,16,2017,14.25817322,8.01603219,0.60027354,7.605239357,1/16/2017,1
2209,17,2017,14.14766504,7.97906465,0.59407474,7.546883001,1/17/2017,1
2210,18,2017,14.03715692,7.942115788,0.587876281,7.488528011,1/18/2017,1
2211,19,2017,13.92664894,7.905214297,0.581678507,7.430175752,1/19/2017,1
2212,20,2017,13.81614115,7.868391377,0.575481759,7.371827591,1/20/2017,1
2213,21,2017,13.70563418,7.831680173,0.569286431,7.313485098,1/21/2017,1
2214,22,2017,13.59513083,7.79512162,0.56309312,7.255150666,1/22/2017,1
2215,23,2017,13.48463446,7.758760188,0.556902471,7.196826896,1/23/2017,1
2216,24,2017,13.37414841,7.722646713,0.550715132,7.138516387,1/24/2017,1
2217,25,2017,13.26367605,7.686833616,0.544531751,7.080221737,1/25/2017,1
2218,26,2017,13.15322073,7.651373322,0.538352974,7.021945546,1/26/2017,1
2219,27,2017,13.04278579,7.616318254,0.532179448,6.963690413,1/27/2017,1
2220,28,2017,12.93237461,7.581720836,0.526011821,6.905458938,1/28/2017,1
2221,29,2017,12.82199097,7.547634087,0.519850779,6.847253884,1/29/2017,1
2222,30,2017,12.71164046,7.514113406,0.513697163,6.789078675,1/30/2017,1
2223,31,2017,12.60132908,7.481214791,0.507551854,6.730936902,1/31/2017,1
2224,32,2017,12.49106287,7.448994237,0.501415734,6.672832153,2/1/2017,2
2225,33,2017,12.38084783,7.41750774,0.495289683,6.614768018,2/2/2017,2
2226,34,2017,12.27069,7.386811294,0.489174581,6.556748085,2/3/2017,2
2227,35,2017,12.16059539,7.356960898,0.483071311,6.498775944,2/4/2017,2
2228,36,2017,12.05057002,7.328012545,0.476980753,6.440855184,2/5/2017,2
2229,37,2017,11.94061991,7.300022232,0.470903787,6.382989395,2/6/2017,2
2230,38,2017,11.83075107,7.273045955,0.464841295,6.325182166,2/7/2017,2
2231,39,2017,11.72096954,7.247139709,0.458794157,6.267437085,2/8/2017,2
2232,40,2017,11.61128133,7.22235949,0.452763255,6.209757743,2/9/2017,2
2233,41,2017,11.50169245,7.198761295,0.446749469,6.152147728,2/10/2017,2
2234,42,2017,11.39220894,7.176401119,0.44075368,6.094610629,2/11/2017,2
2235,43,2017,11.2828368,7.155334957,0.434776769,6.037150037,2/12/2017,2
2236,44,2017,11.17358206,7.135618806,0.428819618,5.979769539,2/13/2017,2
2237,45,2017,11.06445074,7.117308661,0.422883106,5.922472726,2/14/2017,2
2238,46,2017,10.95544886,7.100460518,0.416968114,5.865263187,2/15/2017,2
2239,47,2017,10.84658244,7.085130373,0.411075525,5.80814451,2/16/2017,2
2240,48,2017,10.73785773,7.071372559,0.405206232,5.751120371,2/17/2017,2
2241,49,2017,10.62928197,7.059234758,0.399361188,5.694194788,2/18/2017,2
2242,50,2017,10.52086284,7.048762987,0.393541372,5.637371943,2/19/2017,2
2243,51,2017,10.41260892,7.040003266,0.38774781,5.580656333,2/20/2017,2
2244,52,2017,10.30452902,7.033001613,0.381981539,5.524052535,2/21/2017,2
2245,53,2017,10.19663194,7.027802054,0.376243607,5.467565193,2/22/2017,2
2246,54,2017,10.0889265,7.024440645,0.370535095,5.411199225,2/23/2017,2
2247,55,2017,9.981421517,7.022951452,0.364857093,5.354959619,2/24/2017,2
2248,56,2017,9.874125822,7.023368538,0.35921069,5.298851362,2/25/2017,2
2249,57,2017,9.767048236,7.025725968,0.353596977,5.24287944,2/26/2017,2
2250,58,2017,9.660197582,7.030055604,0.348017046,5.187048894,2/27/2017,2
2251,59,2017,9.553582696,7.036380508,0.342472005,5.131364975,2/28/2017,2
2252,60,2017,9.447212414,7.044721536,0.336962962,5.075832985,3/1/2017,3
2253,61,2017,9.341095575,7.055099549,0.331491027,5.020458229,3/2/2017,3
2254,62,2017,9.235241015,7.067535405,0.32605731,4.965246009,3/3/2017,3
2255,63,2017,9.12965769,7.082047673,0.320662919,4.910201667,3/4/2017,3
2256,64,2017,9.024355032,7.09864576,0.315308956,4.855330697,3/5/2017,3
2257,65,2017,8.91934259,7.117336783,0.30999652,4.800638633,3/6/2017,3
2258,66,2017,8.814629912,7.138127859,0.304726712,4.746131005,3/7/2017,3
2259,67,2017,8.710226547,7.161026106,0.299500631,4.691813348,3/8/2017,3
2260,68,2017,8.606142047,7.186038641,0.294319377,4.637691192,3/9/2017,3
2261,69,2017,8.502385958,7.213172581,0.289184051,4.583770071,3/10/2017,3
2262,70,2017,8.398967831,7.242435042,0.284095752,4.530055517,3/11/2017,3
2263,71,2017,8.295897215,7.273833143,0.279055581,4.476553062,3/12/2017,3
2264,72,2017,8.193183659,7.307374,0.274064636,4.42326824,3/13/2017,3
2265,73,2017,8.090836713,7.34306473,0.269124019,4.370206581,3/14/2017,3
2266,74,2017,7.988865925,7.380912451,0.264234829,4.31737362,3/15/2017,3
